0,8.8952E-11
-0.02,8.45677E-11
-0.04,8.01138E-11
-0.06,7.42288E-11
-0.08,7.11516E-11
-0.1,6.58778E-11
-0.12,6.42142E-11
-0.14,6.09116E-11
-0.16,5.73506E-11
-0.18,5.61407E-11
-0.2,5.36675E-11
-0.22,5.11086E-11
-0.24,4.97983E-11
-0.26,4.69907E-11
-0.28,4.53441E-11
-0.3,4.44872E-11
-0.32,4.21863E-11
-0.34,4.18561E-11
-0.36,4.06623E-11
-0.38,3.89281E-11
-0.4,3.89383E-11
-0.42,3.85817E-11
-0.44,3.69533E-11
-0.46,3.56784E-11
-0.48,3.54205E-11
-0.5,3.54297E-11
-0.52,3.5434E-11
-0.54,3.52403E-11
-0.56,3.51022E-11
-0.58,3.47011E-11
-0.6,3.42414E-11
-0.62,3.34079E-11
-0.64,3.27596E-11
-0.66,3.23214E-11
-0.68,3.29251E-11
-0.7,3.38205E-11
-0.72,3.35661E-11
-0.74,3.19052E-11
-0.76,3.21152E-11
-0.78,3.32792E-11
-0.8,3.15682E-11
-0.82,3.2118E-11
-0.84,3.25715E-11
-0.86,3.09188E-11
-0.88,3.28024E-11
-0.9,3.06775E-11
-0.92,3.23558E-11
-0.94,3.08299E-11
-0.96,3.22977E-11
-0.98,3.06064E-11
-1,3.20036E-11
-1.02,3.03323E-11
-1.04,3.20162E-11
-1.06,3.05145E-11
-1.08,3.2255E-11
-1.1,3.05519E-11
-1.12,3.21856E-11
-1.14,3.01815E-11
-1.16,3.19952E-11
-1.18,3.08748E-11
-1.2,3.05111E-11
-1.22,3.10939E-11
-1.24,3.14521E-11
-1.26,3.15879E-11
-1.28,3.19117E-11
-1.3,3.1179E-11
-1.32,3.15205E-11
-1.34,3.11146E-11
-1.36,3.06286E-11
-1.38,3.02133E-11
-1.4,3.04096E-11
-1.42,3.02282E-11
-1.44,2.94032E-11
-1.46,3.00519E-11
-1.48,3.04524E-11
-1.5,3.10377E-11
-1.52,3.20573E-11
-1.54,3.10355E-11
-1.56,3.04944E-11
-1.58,2.98191E-11
-1.6,2.98354E-11
-1.62,3.06802E-11
-1.64,3.16307E-11
-1.66,3.13748E-11
-1.68,3.04599E-11
-1.7,2.98397E-11
-1.72,2.99886E-11
-1.74,3.06652E-11
-1.76,3.07441E-11
-1.78,3.01321E-11
-1.8,3.02837E-11
-1.82,3.12383E-11
-1.84,3.0428E-11
-1.86,2.97354E-11
-1.88,3.04603E-11
-1.9,3.12118E-11
-1.92,3.02074E-11
-1.94,3.03326E-11
-1.96,3.04077E-11
-1.98,3.14139E-11
-2,3.0755E-11
-2.02,3.03811E-11
-2.04,2.99293E-11
-2.06,2.9561E-11
-2.08,2.97043E-11
-2.1,2.90507E-11
-2.12,2.99932E-11
-2.14,2.94968E-11
-2.16,2.93101E-11
-2.18,2.95544E-11
-2.2,2.97259E-11
-2.22,2.95592E-11
-2.24,2.97822E-11
-2.26,2.99408E-11
-2.28,2.98523E-11
-2.3,2.96066E-11
-2.32,2.99877E-11
-2.34,2.96961E-11
-2.36,3.0535E-11
-2.38,3.09798E-11
-2.4,3.06453E-11
-2.42,3.07714E-11
-2.44,3.09772E-11
-2.46,3.08248E-11
-2.48,3.09776E-11
-2.5,3.08649E-11
-2.52,3.1342E-11
-2.54,3.06857E-11
-2.56,3.06074E-11
-2.58,3.05149E-11
-2.6,2.95783E-11
-2.62,2.94797E-11
-2.64,3.03334E-11
-2.66,3.07325E-11
-2.68,3.03968E-11
-2.7,2.97744E-11
-2.72,2.9886E-11
-2.74,2.97269E-11
-2.76,3.04226E-11
-2.78,3.06839E-11
-2.8,3.11034E-11
-2.82,3.04633E-11
-2.84,3.02997E-11
-2.86,2.97216E-11
-2.88,2.88958E-11
-2.9,2.91835E-11
-2.92,3.01809E-11
-2.94,3.11204E-11
-2.96,3.11462E-11
-2.98,2.97627E-11
-3,2.96429E-11
