-0.9,35.0743295,-31.56689655,-0.9,0.126183908,-0.113565517,-0.9,34.9348659,-31.44137931,-0.900001,0.09596092,-0.086364924,-0.9,34.90076628,-31.41068966,-0.900001,0.09754023,-0.087786304,-0.9,35.14597701,-31.63137931,-0.9,0.093216284,-0.083894655,-0.900001,35.2105364,-31.68951797,-0.9,0.094132184,-0.084718966,-0.9,35.00766284,-31.50689655,-0.9,0.09606092,-0.086454828,-0.9,35.13409962,-31.62068966,-0.9,0.106045594,-0.095441034,-0.9,35.29750958,-31.76775862,-0.9,0.267963602,-0.241167241
-0.89,35.02183908,-31.16943678,-0.890002,0.124208812,-0.110546091,-0.89,34.95268199,-31.10788697,-0.890001,0.094590421,-0.08418557,-0.89,34.83601533,-31.00405364,-0.890001,0.096216092,-0.085632418,-0.89,35.09904215,-31.23814751,-0.890001,0.091759004,-0.081665605,-0.89,35.16934866,-31.30072031,-0.89,0.092657663,-0.08246532,-0.89,34.99961686,-31.149659,-0.890001,0.094630651,-0.084221374,-0.89,35.12796935,-31.26389272,-0.89,0.104456705,-0.092966467,-0.89,35.23122605,-31.35579119,-0.89,0.26245977,-0.233589195
-0.88,34.98505747,-30.78685057,-0.880001,0.122022989,-0.107380352,-0.88,34.94616858,-30.75262835,-0.88,0.093033716,-0.08186967,-0.88,34.83199234,-30.65215326,-0.880001,0.094558238,-0.083211344,-0.88,35.13467433,-30.91851341,-0.88,0.090468008,-0.079611847,-0.88,35.16743295,-30.947341,-0.880001,0.0910659,-0.080138083,-0.88,34.97356322,-30.77673563,-0.88,0.093112069,-0.081938621,-0.88,35.12164751,-30.90704981,-0.88,0.102797893,-0.090462146,-0.88,35.2394636,-31.01072797,-0.88,0.256490421,-0.225711571
-0.87,34.98409962,-30.43616667,-0.870001,0.12007567,-0.104465953,-0.87,34.99712644,-30.4475,-0.87,0.091751916,-0.079824167,-0.87,34.86551724,-30.333,-0.87,0.093102682,-0.080999333,-0.87,35.16015326,-30.58933333,-0.87,0.088938123,-0.077376167,-0.87,35.10842912,-30.54433333,-0.870001,0.089337739,-0.077723923,-0.87,35.00957854,-30.45833333,-0.87,0.091670115,-0.079753,-0.87,35.06149425,-30.5035,-0.87,0.101229502,-0.088069667,-0.87,35.18793103,-30.6135,-0.87,0.251195402,-0.21854
-0.86,34.95823755,-30.06408429,-0.860001,0.117891188,-0.101386539,-0.86,35.04157088,-30.13575096,-0.86,0.090276245,-0.077637571,-0.860001,34.88563218,-30.00167856,-0.86,0.091597701,-0.078774023,-0.86,35.15383142,-30.23229502,-0.86,0.087534483,-0.075279655,-0.86,35.12816092,-30.21021839,-0.86,0.088238506,-0.075885115,-0.86,35.04463602,-30.13838697,-0.860001,0.090166092,-0.077542929,-0.86,35.03084291,-30.1265249,-0.86,0.099678161,-0.085723218,-0.86,35.1967433,-30.26919923,-0.86,0.246218391,-0.211747816
-0.85,34.95747126,-29.71385057,-0.85,0.116133333,-0.098713333,-0.850001,34.9908046,-29.7422189,-0.849999,0.088871264,-0.075540486,-0.85,34.84750958,-29.62038314,-0.85,0.090139655,-0.076618707,-0.85,35.15613027,-29.88271073,-0.85,0.08614023,-0.073219195,-0.850001,35.11590038,-29.84855044,-0.85,0.08687318,-0.073842203,-0.85,35.048659,-29.79136015,-0.85,0.088735057,-0.075424799,-0.85,35.09942529,-29.83451149,-0.85,0.098184866,-0.083457136,-0.85,35.21762452,-29.93498084,-0.85,0.241022989,-0.20486954
-0.84,34.99367816,-29.39468966,-0.839999,0.11448295,-0.096165564,-0.84,34.95881226,-29.3654023,-0.839999,0.087366667,-0.073387913,-0.84,34.89252874,-29.30972414,-0.84,0.088816858,-0.074606161,-0.84,35.15478927,-29.53002299,-0.84,0.084771456,-0.071208023,-0.84,35.12643678,-29.5062069,-0.84,0.085534483,-0.071848966,-0.84,35.03888889,-29.43266667,-0.84,0.087377586,-0.073397172,-0.84,35.09272031,-29.47788506,-0.84,0.096812835,-0.081322782,-0.84,35.24770115,-29.60806897,-0.84,0.235676245,-0.197968046
-0.83,34.98812261,-29.04014176,-0.830002,0.112527011,-0.093397645,-0.83,34.92816092,-28.99037356,-0.830001,0.085904023,-0.071300425,-0.83,34.93984674,-29.0000728,-0.830001,0.087390996,-0.072534614,-0.830001,35.17681992,-29.19679571,-0.83,0.08352931,-0.069329328,-0.830001,35.15689655,-29.18025929,-0.830001,0.083981992,-0.069705138,-0.830001,35.06858238,-29.10695844,-0.830001,0.085957663,-0.071344946,-0.830001,35.00363985,-29.05305608,-0.830001,0.095322414,-0.079117699,-0.83,35.25977011,-29.2656092,-0.830001,0.230678161,-0.191463104
-0.820001,34.94923372,-28.6584066,-0.82,0.110329502,-0.090470192,-0.82,35.01685824,-28.71382375,-0.82,0.084570115,-0.069347494,-0.82,34.90057471,-28.61847126,-0.82,0.086049042,-0.070560215,-0.82,35.13639847,-28.81184674,-0.819999,0.082118008,-0.067336684,-0.82,35.12126437,-28.79943678,-0.82,0.082588697,-0.067722732,-0.82,35.01072797,-28.70879693,-0.819999,0.084560728,-0.069339712,-0.82,34.98409962,-28.68696169,-0.82,0.09379023,-0.076907989,-0.820001,35.2467433,-28.90236475,-0.82,0.22535249,-0.184789042
-0.81,34.97758621,-28.33184483,-0.810002,0.108538506,-0.087916407,-0.81,35.02835249,-28.37296552,-0.810001,0.083209962,-0.067400152,-0.81,34.89252874,-28.26294828,-0.81,0.084569349,-0.068501172,-0.810001,35.10536398,-28.43537993,-0.810001,0.080755556,-0.065412081,-0.810001,35.14712644,-28.46920756,-0.81,0.081273563,-0.065831586,-0.81,35.03333333,-28.377,-0.81,0.083286973,-0.067462448,-0.81,34.98888889,-28.341,-0.810001,0.09235977,-0.074811506,-0.81,35.20114943,-28.51293103,-0.81,0.220756705,-0.178812931
-0.8,34.99367816,-27.99494253,-0.800001,0.106616858,-0.085293593,-0.8,35.00363985,-28.00291188,-0.8,0.081774521,-0.065419617,-0.8,34.90498084,-27.92398467,-0.8,0.083166667,-0.066533333,-0.8,35.05440613,-28.0435249,-0.8,0.07944387,-0.063555096,-0.8,35.14636015,-28.11708812,-0.8,0.079783142,-0.063826513,-0.8,35.0316092,-28.02528736,-0.8,0.081861877,-0.065489502,-0.8,34.96858238,-27.9748659,-0.8,0.09085613,-0.072684904,-0.8,35.14233716,-28.11386973,-0.8,0.215936782,-0.172749425
-0.79,34.96877395,-27.62533142,-0.79,0.104479119,-0.082538504,-0.79,34.97241379,-27.6282069,-0.789999,0.080611494,-0.063683,-0.79,34.93007663,-27.59476054,-0.79,0.081691379,-0.06453619,-0.79,35.07643678,-27.71038506,-0.79,0.078174904,-0.061758174,-0.79,35.14616858,-27.76547318,-0.79,0.078413218,-0.061946443,-0.79,35.0210728,-27.66664751,-0.79,0.080478352,-0.063577898,-0.79,35.01704981,-27.66346935,-0.790001,0.089314751,-0.070558743,-0.79,35.10996169,-27.73686973,-0.79,0.210668582,-0.16642818
-0.78,34.91226054,-27.23156322,-0.780002,0.10271705,-0.080119504,-0.78,34.95383142,-27.26398851,-0.779999,0.07922318,-0.061794001,-0.78,34.8756705,-27.20302299,-0.78,0.080288697,-0.062625184,-0.78,35.06417625,-27.35005747,-0.78,0.07680364,-0.059906839,-0.78,35.11187739,-27.38726437,-0.780001,0.077034291,-0.060086824,-0.78,35.01724138,-27.31344828,-0.779999,0.079224904,-0.061795346,-0.78,35.09463602,-27.37381609,-0.78,0.087831034,-0.068508207,-0.78,35.18275862,-27.44255172,-0.78,0.205672414,-0.160424483
-0.77,34.93103448,-26.89689655,-0.77,0.100918582,-0.077707308,-0.77,34.96532567,-26.92330077,-0.77,0.077763602,-0.059877973,-0.77,34.84310345,-26.82918966,-0.77,0.078903831,-0.06075595,-0.77,35.04386973,-26.98377969,-0.770001,0.075513793,-0.058145696,-0.77,35.05651341,-26.99351533,-0.770001,0.07563046,-0.05823553,-0.77,35.02413793,-26.96858621,-0.77,0.077828736,-0.059928126,-0.77,35.13275862,-27.05222414,-0.770001,0.086378544,-0.066511565,-0.77,35.17298851,-27.08320115,-0.77,0.201676245,-0.155290709
-0.76,34.97643678,-26.58209195,-0.760001,0.098898851,-0.075163225,-0.76,34.93888889,-26.55355556,-0.76,0.076320115,-0.058003287,-0.760001,34.84750958,-26.48414213,-0.760001,0.077478927,-0.058884062,-0.76,35.08275862,-26.66289655,-0.760001,0.074181609,-0.056378097,-0.76,35.08409962,-26.66391571,-0.76,0.074254406,-0.056433349,-0.76,34.94272031,-26.55646743,-0.76,0.076499234,-0.058139418,-0.76,35.08333333,-26.66333333,-0.760001,0.085016667,-0.064612752,-0.76,35.18659004,-26.74180843,-0.76,0.197153257,-0.149836475
-0.750001,34.98793103,-26.24098326,-0.750001,0.097231226,-0.072923517,-0.75,34.92720307,-26.1954023,-0.75,0.075000575,-0.056250431,-0.75,34.80172414,-26.1012931,-0.75,0.076212644,-0.057159483,-0.75,35.11015326,-26.33261494,-0.750001,0.072763985,-0.054573061,-0.75,35.08908046,-26.31681034,-0.750001,0.072931992,-0.054699067,-0.75,34.96111111,-26.22083333,-0.750001,0.075237165,-0.056427949,-0.75,35.0197318,-26.26479885,-0.75,0.083573946,-0.06268046,-0.75,35.12911877,-26.34683908,-0.75,0.192894636,-0.144670977
-0.74,34.97068966,-25.87831034,-0.740002,0.095346935,-0.070556922,-0.74,34.9091954,-25.8328046,-0.74,0.073675862,-0.054520138,-0.74,34.82318008,-25.76915326,-0.74,0.074827395,-0.055372272,-0.74,35.09099617,-25.96733716,-0.74,0.071434674,-0.052861659,-0.74,35.10095785,-25.97470881,-0.740001,0.071575096,-0.052965642,-0.74,35.03371648,-25.92495019,-0.74,0.07387682,-0.054668847,-0.74,34.95670498,-25.86796169,-0.74,0.082204598,-0.060831402,-0.74,35.12413793,-25.99186207,-0.74,0.188524904,-0.139508429
-0.73,34.91015326,-25.48441188,-0.729998,0.093420498,-0.068196777,-0.73,34.90900383,-25.4835728,-0.73,0.072318008,-0.052792146,-0.73,34.86934866,-25.45462452,-0.73,0.073518774,-0.053668705,-0.73,35.05555556,-25.59055556,-0.73,0.070272797,-0.051299142,-0.73,35.10708812,-25.62817433,-0.73,0.070186015,-0.051235791,-0.73,35.0256705,-25.56873946,-0.73,0.072519349,-0.052939125,-0.73,34.98582375,-25.53965134,-0.730001,0.080722605,-0.058927583,-0.73,35.10651341,-25.62775479,-0.73,0.183731801,-0.134124215
-0.72,34.91858238,-25.14137931,-0.720002,0.091703257,-0.066026528,-0.720001,34.92298851,-25.14458665,-0.72,0.070838697,-0.051003862,-0.72,34.82049808,-25.07075862,-0.720001,0.072108812,-0.051918417,-0.72,35.01015326,-25.20731034,-0.720001,0.068984866,-0.049669172,-0.72,35.09482759,-25.26827586,-0.72,0.068828927,-0.049556828,-0.72,34.99348659,-25.19531034,-0.72,0.071244444,-0.051296,-0.720001,35.02145594,-25.2154833,-0.72,0.079272605,-0.057076276,-0.72,35.07739464,-25.25572414,-0.72,0.179411877,-0.129176552
-0.71,34.87183908,-24.75900575,-0.710001,0.089863027,-0.063802839,-0.71,34.86877395,-24.7568295,-0.709999,0.069518774,-0.04935826,-0.71,34.83754789,-24.734659,-0.71,0.070781418,-0.050254807,-0.71,35.06436782,-24.89570115,-0.71,0.067617433,-0.048008377,-0.71,35.07049808,-24.90005364,-0.71,0.067498084,-0.04792364,-0.71,34.99137931,-24.84387931,-0.71,0.069944636,-0.049660692,-0.71,35.0289272,-24.87053831,-0.71,0.077905939,-0.055313216,-0.71,35.14310345,-24.95160345,-0.71,0.175287356,-0.124454023
-0.7,34.82547893,-24.37783525,-0.7,0.088231609,-0.061762126,-0.7,34.85363985,-24.39754789,-0.7,0.068245594,-0.047771916,-0.7,34.8894636,-24.42262452,-0.7,0.069595594,-0.048716916,-0.7,35.12643678,-24.58850575,-0.700001,0.066459004,-0.046521369,-0.7,35.0908046,-24.56356322,-0.7,0.066248276,-0.046373793,-0.700001,34.96417625,-24.47495834,-0.7,0.068639655,-0.048047759,-0.7,35.05363985,-24.53754789,-0.700001,0.076513985,-0.053559866,-0.700001,35.1743295,-24.62206583,-0.7,0.171141762,-0.119799234
-0.69,34.78084291,-23.99878161,-0.69,0.086724713,-0.059840052,-0.69,34.93984674,-24.10849425,-0.69,0.067179885,-0.046354121,-0.69,34.86302682,-24.05548851,-0.690001,0.068280268,-0.047113453,-0.69,35.15210728,-24.25495402,-0.690001,0.065186015,-0.044978416,-0.69,35.14061303,-24.24702299,-0.690001,0.065090038,-0.044912192,-0.69,34.98773946,-24.14154023,-0.69,0.067359962,-0.046478374,-0.69,35.02720307,-24.16877011,-0.69,0.075119923,-0.051832747,-0.69,35.14176245,-24.24781609,-0.69,0.16710728,-0.115304023
-0.68,34.81455939,-23.67390038,-0.68,0.084863985,-0.05770751,-0.68,34.96130268,-23.77368582,-0.680001,0.065822989,-0.044759698,-0.68,34.82777778,-23.68288889,-0.68,0.066902874,-0.045493954,-0.68,35.06858238,-23.84663602,-0.68,0.063936015,-0.04347649,-0.68,35.09712644,-23.86604598,-0.680001,0.063870498,-0.043432003,-0.68,35.07318008,-23.84976245,-0.68,0.066062835,-0.044922728,-0.68,35.01206897,-23.8082069,-0.68,0.073724713,-0.050132805,-0.68,35.13045977,-23.88871264,-0.68,0.163072797,-0.110889502
-0.67,34.98659004,-23.44101533,-0.670001,0.082905747,-0.055546933,-0.67,34.85823755,-23.35501916,-0.67,0.064724904,-0.043365686,-0.67,34.848659,-23.34860153,-0.670001,0.065755172,-0.044056031,-0.67,35.07011494,-23.49697701,-0.67,0.062630843,-0.041962665,-0.67,35.0105364,-23.45705939,-0.67,0.06261092,-0.041949316,-0.67,34.96264368,-23.42497126,-0.67,0.064792337,-0.043410866,-0.67,34.99118774,-23.44409579,-0.67,0.072367433,-0.04848618,-0.67,35.09885057,-23.51622989,-0.670001,0.159197893,-0.106662747
-0.66,35.01858238,-23.11226437,-0.660001,0.081307471,-0.053663012,-0.66,34.83773946,-22.99290805,-0.66,0.063339847,-0.041804299,-0.66,34.83812261,-22.99316092,-0.66,0.064289272,-0.04243092,-0.66,35.08716475,-23.15752874,-0.66,0.061434483,-0.040546759,-0.660001,34.98199234,-23.08814992,-0.66,0.061311303,-0.04046546,-0.66,34.88927203,-23.02691954,-0.66,0.063575287,-0.04195969,-0.66,35.02816092,-23.11858621,-0.660001,0.071001149,-0.04686083,-0.66,35.08237548,-23.15436782,-0.660001,0.155287548,-0.102489937
-0.65,34.95632184,-22.7216092,-0.650002,0.079808238,-0.051875514,-0.65,34.86436782,-22.66183908,-0.65,0.0622659,-0.040472835,-0.65,34.86475096,-22.66208812,-0.65,0.063040805,-0.040976523,-0.65,35.09731801,-22.8132567,-0.650001,0.060170307,-0.039110759,-0.65,35.00727969,-22.7547318,-0.65,0.059966667,-0.038978333,-0.65,34.89176245,-22.67964559,-0.650001,0.062338123,-0.040519842,-0.65,35.05555556,-22.78611111,-0.65,0.069663218,-0.045281092,-0.65,35.09022989,-22.80864943,-0.65,0.15137682,-0.098394933
-0.64,34.92816092,-22.35402299,-0.64,0.077831992,-0.049812475,-0.64,34.85191571,-22.30522605,-0.64,0.060978736,-0.039026391,-0.64,34.85766284,-22.30890421,-0.64,0.061843487,-0.039579831,-0.64,35.11954023,-22.47650575,-0.64,0.058971648,-0.037741854,-0.64,35.04616858,-22.42954789,-0.64,0.058809387,-0.037638008,-0.64,34.94367816,-22.36395402,-0.64,0.061067241,-0.039083034,-0.64,35.05632184,-22.43604598,-0.64,0.068293295,-0.043707709,-0.64,35.04252874,-22.42721839,-0.64,0.147866667,-0.094634667
-0.63,34.9045977,-21.98989655,-0.630002,0.076310153,-0.048075549,-0.63,34.88218391,-21.97577586,-0.63,0.059766667,-0.037653,-0.63,34.83659004,-21.94705172,-0.63,0.060601724,-0.038179086,-0.63,35.09233716,-22.10817241,-0.630001,0.057844061,-0.036441816,-0.63,35.11494253,-22.12241379,-0.63,0.057569732,-0.036268931,-0.63,35.00996169,-22.05627586,-0.63,0.05990613,-0.037740862,-0.63,35.01800766,-22.06134483,-0.63,0.066967816,-0.042189724,-0.630001,35.0335249,-22.07115572,-0.630001,0.144195019,-0.090843006
-0.62,34.87701149,-21.62374713,-0.62,0.074362452,-0.04610472,-0.62,34.91877395,-21.64963985,-0.62,0.058369349,-0.036188996,-0.62,34.87337165,-21.62149042,-0.62,0.059354981,-0.036800088,-0.62,35.04923372,-21.7305249,-0.620001,0.056650192,-0.035123175,-0.62,35.10708812,-21.76639464,-0.620001,0.056427011,-0.034984804,-0.62,35.0440613,-21.72731801,-0.62,0.058684866,-0.036384617,-0.62,35.04789272,-21.72969349,-0.620001,0.065627586,-0.040689169,-0.62,35.02988506,-21.71852874,-0.62,0.140617241,-0.08718269
-0.61,34.87011494,-21.27077011,-0.61,0.072748467,-0.044376565,-0.61,34.89176245,-21.2839751,-0.610001,0.057381801,-0.035002956,-0.61,34.89137931,-21.28374138,-0.61,0.058160345,-0.03547781,-0.61,35.05996169,-21.38657663,-0.61,0.055441762,-0.033819475,-0.61,35.00383142,-21.35233716,-0.61,0.055194636,-0.033668728,-0.61,35.02586207,-21.36577586,-0.610001,0.057481609,-0.035063839,-0.610001,35.05842912,-21.38567682,-0.61,0.064365709,-0.039263082,-0.61,35.09003831,-21.40492337,-0.61,0.136788314,-0.083440872
-0.600001,34.8710728,-20.92267855,-0.6,0.071011111,-0.042606667,-0.6,34.88908046,-20.93344828,-0.600001,0.056190421,-0.033714309,-0.6,34.84482759,-20.90689655,-0.6,0.056998467,-0.03419908,-0.6,34.98908046,-20.99344828,-0.6,0.054311111,-0.032586667,-0.6,35.04616858,-21.02770115,-0.6,0.054101916,-0.032461149,-0.600001,34.93333333,-20.96003493,-0.6,0.056256897,-0.033754138,-0.6,35.06551724,-21.03931034,-0.6,0.063125479,-0.037875287,-0.6,35.08218391,-21.04931034,-0.600001,0.133262452,-0.079957605
-0.59,34.8789272,-20.57856705,-0.59,0.0695,-0.041005,-0.59,34.92241379,-20.60422414,-0.59,0.054868391,-0.032372351,-0.59,34.77011494,-20.51436782,-0.59,0.055848276,-0.032950483,-0.59,35.02547893,-20.66503257,-0.59,0.053160728,-0.03136483,-0.59,35.05708812,-20.68368199,-0.590001,0.052841954,-0.031176806,-0.59,34.88831418,-20.58410536,-0.59,0.055100958,-0.032509565,-0.59,35.04463602,-20.67633525,-0.590001,0.061823946,-0.03647619,-0.590001,35.14214559,-20.73390104,-0.590001,0.129677203,-0.076509679
-0.58,34.91532567,-20.25088889,-0.58,0.067904023,-0.039384333,-0.58,34.90785441,-20.24655556,-0.58,0.053816092,-0.031213333,-0.58,34.72739464,-20.14188889,-0.58,0.054773563,-0.031768667,-0.58,35.0137931,-20.308,-0.58,0.052089464,-0.030211889,-0.58,34.98659004,-20.29222222,-0.58,0.051762835,-0.030022444,-0.58,34.83869732,-20.20644444,-0.58,0.053933908,-0.031281667,-0.58,34.96551724,-20.28,-0.58,0.060553448,-0.035121,-0.58,35.0802682,-20.34655556,-0.58,0.126286207,-0.073246
-0.57,34.83927203,-19.85838506,-0.57,0.066381418,-0.037837408,-0.570001,34.88084291,-19.88211534,-0.57,0.052496743,-0.029923144,-0.57,34.78084291,-19.82508046,-0.570001,0.053505747,-0.030498329,-0.570001,35.03371648,-19.96925342,-0.570001,0.050980843,-0.029059131,-0.57,34.99980843,-19.9498908,-0.57,0.050602682,-0.028843529,-0.570001,34.95095785,-19.92208093,-0.57,0.052731609,-0.030057017,-0.57,34.87931034,-19.8812069,-0.57,0.059275479,-0.033787023,-0.57,35.08735632,-19.9997931,-0.57,0.122921456,-0.07006523
-0.56,34.86685824,-19.52544061,-0.560001,0.064847893,-0.036314885,-0.56,34.80900383,-19.49304215,-0.560001,0.051412069,-0.02879081,-0.56,34.88793103,-19.53724138,-0.56,0.052326628,-0.029302912,-0.56,35.06091954,-19.63411494,-0.56,0.049826245,-0.027902697,-0.56,35.00862069,-19.60482759,-0.56,0.049513218,-0.027727402,-0.56,34.9532567,-19.57382375,-0.56,0.051590421,-0.028890636,-0.56,34.8862069,-19.53627586,-0.56,0.058011877,-0.032486651,-0.56,35.03984674,-19.62231418,-0.56,0.119538889,-0.066941778
-0.55,34.8532567,-19.16929119,-0.550001,0.06317682,-0.034747314,-0.55,34.80957854,-19.1452682,-0.55,0.049963602,-0.027479981,-0.55,34.85613027,-19.17087165,-0.55,0.051122989,-0.028117644,-0.55,35.00957854,-19.2552682,-0.55,0.04875613,-0.026815872,-0.55,35.04042146,-19.2722318,-0.55,0.048422605,-0.026632433,-0.55,34.9316092,-19.21238506,-0.55,0.05045364,-0.027749502,-0.55,34.98084291,-19.2394636,-0.55,0.056811111,-0.031246111,-0.55,35.01168582,-19.2564272,-0.55,0.116363602,-0.063999981
-0.54,34.80344828,-18.79386207,-0.540001,0.061664943,-0.033299131,-0.540001,34.8394636,-18.81334518,-0.54,0.048855747,-0.026382103,-0.54,34.79348659,-18.78848276,-0.54,0.049918008,-0.026955724,-0.54,35.00785441,-18.90424138,-0.540001,0.047555364,-0.025679944,-0.54,35.00440613,-18.90237931,-0.54,0.047253448,-0.025516862,-0.54,34.8848659,-18.83782759,-0.54,0.049318966,-0.026632241,-0.54,35.03601533,-18.91944828,-0.54,0.055494636,-0.029967103,-0.54,35.04789272,-18.92586207,-0.540001,0.112877011,-0.060953699
-0.53,34.81360153,-18.45120881,-0.530001,0.060217433,-0.0319153,-0.530001,34.81934866,-18.45428961,-0.530001,0.047757854,-0.025311711,-0.53,34.77049808,-18.42836398,-0.530001,0.048737548,-0.025830949,-0.53,34.96321839,-18.53050575,-0.53,0.046513027,-0.024651904,-0.53,34.99252874,-18.54604023,-0.53,0.046161686,-0.024465693,-0.53,34.91130268,-18.50299042,-0.53,0.048146743,-0.025517774,-0.53,35.05996169,-18.58177969,-0.53,0.054218774,-0.02873595,-0.53,35.04042146,-18.57142337,-0.53,0.109893103,-0.058243345
