0,1.79575E-10
-0.02,1.77622E-10
-0.04,1.67511E-10
-0.06,1.55997E-10
-0.08,1.55023E-10
-0.1,1.4928E-10
-0.12,1.40724E-10
-0.14,1.31819E-10
-0.16,1.3047E-10
-0.18,1.24771E-10
-0.2,1.2577E-10
-0.22,1.20195E-10
-0.24,1.19971E-10
-0.26,1.12179E-10
-0.28,1.12774E-10
-0.3,1.05859E-10
-0.32,1.03052E-10
-0.34,1.00223E-10
-0.36,9.84542E-11
-0.38,9.58322E-11
-0.4,9.55961E-11
-0.42,9.10422E-11
-0.44,8.98861E-11
-0.46,9.26862E-11
-0.48,8.35707E-11
-0.5,8.49355E-11
-0.52,8.06263E-11
-0.54,7.80381E-11
-0.56,7.84649E-11
-0.58,7.41538E-11
-0.6,7.50252E-11
-0.62,7.25818E-11
-0.64,7.00029E-11
-0.66,7.01011E-11
-0.68,7.0221E-11
-0.7,6.73176E-11
-0.72,6.83137E-11
-0.74,6.55225E-11
-0.76,6.12718E-11
-0.78,6.32288E-11
-0.8,5.92757E-11
-0.82,6.02677E-11
-0.84,5.92264E-11
-0.86,5.74216E-11
-0.88,5.78998E-11
-0.9,5.51143E-11
-0.92,5.68998E-11
-0.94,5.65648E-11
-0.96,5.52466E-11
-0.98,5.49327E-11
-1,5.27646E-11
-1.02,5.27905E-11
-1.04,5.1567E-11
-1.06,5.29847E-11
-1.08,5.03808E-11
-1.1,5.05271E-11
-1.12,4.83754E-11
-1.14,4.9723E-11
-1.16,4.94368E-11
-1.18,4.86635E-11
-1.2,4.8457E-11
-1.22,4.76242E-11
-1.24,4.86205E-11
-1.26,4.57097E-11
-1.28,4.73368E-11
-1.3,4.75729E-11
-1.32,4.89075E-11
-1.34,4.83423E-11
-1.36,4.66343E-11
-1.38,4.55387E-11
-1.4,4.51608E-11
-1.42,4.45359E-11
-1.44,4.40043E-11
-1.46,4.41197E-11
-1.48,4.5177E-11
-1.5,4.41971E-11
-1.52,4.60384E-11
-1.54,4.26952E-11
-1.56,4.384E-11
-1.58,4.38842E-11
-1.6,4.222E-11
-1.62,4.23413E-11
-1.64,4.15302E-11
-1.66,4.26112E-11
-1.68,4.22911E-11
-1.7,4.35617E-11
-1.72,4.31861E-11
-1.74,4.20051E-11
-1.76,4.1829E-11
-1.78,3.96879E-11
-1.8,3.92161E-11
-1.82,4.04896E-11
-1.84,4.15339E-11
-1.86,4.27061E-11
-1.88,4.10561E-11
-1.9,4.11136E-11
-1.92,4.02294E-11
-1.94,3.9323E-11
-1.96,4.01814E-11
-1.98,4.03953E-11
-2,3.91313E-11
-2.02,3.91884E-11
-2.04,3.88564E-11
-2.06,3.86118E-11
-2.08,3.9122E-11
-2.1,3.95845E-11
-2.12,3.90802E-11
-2.14,3.98504E-11
-2.16,3.72918E-11
-2.18,3.74241E-11
-2.2,3.74905E-11
-2.22,3.87428E-11
-2.24,3.69507E-11
-2.26,3.69753E-11
-2.28,3.68741E-11
-2.3,3.64882E-11
-2.32,3.6041E-11
-2.34,3.52053E-11
-2.36,3.59532E-11
-2.38,3.50365E-11
-2.4,3.53604E-11
-2.42,3.5105E-11
-2.44,3.53639E-11
-2.46,3.67451E-11
-2.48,3.50553E-11
-2.5,3.4724E-11
-2.52,3.39006E-11
-2.54,3.28396E-11
-2.56,3.2613E-11
-2.58,3.48044E-11
-2.6,3.4135E-11
-2.62,3.2781E-11
-2.64,3.40543E-11
-2.66,3.22674E-11
-2.68,3.28855E-11
-2.7,3.42063E-11
-2.72,3.2937E-11
-2.74,3.36527E-11
-2.76,3.35871E-11
-2.78,3.39096E-11
-2.8,3.1974E-11
-2.82,3.28551E-11
-2.84,3.10255E-11
-2.86,3.26272E-11
-2.88,3.34527E-11
-2.9,3.06495E-11
-2.92,3.43956E-11
-2.94,3.19365E-11
-2.96,3.37765E-11
-2.98,3.06147E-11
-3,3.22831E-11
