79998929,1235656495,1479498586,717222838,75534.73552
80330735,1247241123,1492551764,724633424,73702.50629
80662559,1258795837,1505595438,732013567,73395.75164
80994423,1270120961,1518388698,739225839,71717.62407
81326291,1279266255,1528724567,745025550,57670.65915
81658162,1279267043,1528725450,745025620,0.696053587
81989987,1286665914,1537046321,749723086,46716.30467
82321802,1298288659,1550131469,757149727,73860.179
82653637,1310135394,1563442453,764757787,75659.88518
82985484,1321902214,1576697408,772323269,75233.73907
83317325,1333620777,1589869693,779845018,74800.19556
83649167,1345423709,1603138984,787393769,75068.49133
83981021,1356916006,1616090285,794725357,72906.2793
84312848,1368572932,1629231187,802198272,74317.70016
84644684,1380290313,1642417830,809723809,74838.99306
84976532,1392716226,1656333750,817869097,80999.284
85308384,1404711827,1669808735,825620318,77079.62978
85640250,1414658784,1681003171,832012870,63566.08271
85972103,1414659641,1681004103,832012937,0.666258856
86303953,1416401190,1682960304,833110171,10911.17131
86635810,1428174754,1696200247,840669143,75166.7363
86967688,1439829633,1709339199,848147014,74355.55927
87299504,1451642709,1722642494,855745972,75573.69567
87631334,1463281195,1735778943,863141757,73549.98188
87963183,1475038585,1749023150,870621717,74382.83075
88295006,1486844729,1762330562,878127420,74644.67473
88626822,1498602871,1775574097,885624051,74556.02593
88958648,1510381971,1788842888,893077699,74126.3144
89290501,1522392398,1802351485,900785453,76647.15463
89622345,1534190043,1815645175,908335816,75084.0693
89954171,1546329978,1829303629,916187074,78080.53438
90286004,1547293685,1830401942,916786580,5961.944111
90617842,1547295360,1830403871,916786714,1.332577944
90949689,1547295967,1830404580,916786760,0.457439724
91281536,1558500601,1843041323,923891258,70649.55655
91613377,1569851159,1855873078,931095841,71646.13141
91945208,1581387506,1868895351,938380189,72441.53925
92277056,1592873185,1881861668,945648979,72283.11455
92608898,1604561683,1895033144,953018469,73285.83181
92940745,1616209272,1908162991,960412738,73531.13847
93272628,1627894008,1921349340,967860238,74052.45219
93604460,1639753594,1934713480,975472517,75702.52627
93936295,1651312158,1947759631,982822258,73090.97985
94268130,1662918941,1960843866,990168312,73054.31373
94599949,1673695626,1972976136,997004812,67990.22966
94931772,1673696727,1972977331,997004908,0.954725862
95263583,1673698006,1972978771,997005008,0.994542074
95595420,1679788649,1979834009,1000848645,38223.59199
95927261,1691212342,1992684327,1008061002,71723.44018
96259104,1702638181,2005562415,1015256780,71558.1386
96590953,1714185482,2018544001,1022556600,72591.46781
96922827,1725548181,2031347672,1029690064,70931.8332
97254676,1737152041,2044399964,1037039186,73081.74074
97586539,1748729501,2057407888,1044371928,72915.77731
97918405,1760020568,2070137759,1051451141,70394.08347
98250255,1770999842,2082546687,1058274801,67856.19403
98582112,1782324763,2095316933,1065369554,70550.52299
98913950,1793662602,2108086198,1072509884,71007.80801
99245792,1801119386,2116465136,1077203360,46674.23292
99577622,1801120749,2116466688,1077203480,1.193382154
99909472,1801121745,2116467845,1077203552,0.715986139
100241292,1801121754,2116467854,1077203552,0
100573144,1801121765,2116467864,1077203553,0.009944192
100905001,1801121774,2116467874,1077203554,0.009944042
101236860,1801121786,2116467877,1077203554,0
101568696,1801121798,2116467887,1077203554,0
101900527,1801121808,2116467897,1077203554,0
102232355,1801121822,2116467908,1077203554,0
102564220,1801122875,2116469106,1077203638,0.835279406
102896094,1801122881,2116469112,1077203639,0.009943533
103227927,1801122891,2116469124,1077203639,0
103559779,1801122901,2116469131,1077203641,0.019888384
103891627,1802570752,2118112103,1078068046,8595.912887
104223482,1814017875,2130950796,1085271350,71630.39038
104555351,1817707875,2135082297,1087633800,23491.45296
104887206,1817707882,2135082301,1087633801,0.009944102
105219042,1817707892,2135082316,1087633802,0.009944671
105550860,1817707905,2135082326,1087633804,0.019890422
105882709,1817708775,2135083309,1087633878,0.735876859
106214553,1817708780,2135083319,1087633879,0.009944432
106546393,1817708794,2135083328,1087633879,0
106878241,1817708802,2135083338,1087633881,0.019888624
107210065,1817708811,2135083347,1087633882,0.009945031
107541892,1817708816,2135083357,1087633882,0
107873743,1817708830,2135083369,1087633884,0.019888444
108205601,1817708836,2135083376,1087633885,0.009944012
108537446,1817708842,2135083389,1087633885,0
108869291,1817708851,2135083396,1087633886,0.009944402
109201160,1817708856,2135083406,1087633887,0.009943683
109533016,1817708862,2135083414,1087633888,0.009944072
109864885,1817708871,2135083422,1087633888,0
110196751,1817708881,2135083430,1087633890,0.019887545
110528606,1817709144,2135083716,1087633911,0.208826144
110860439,1817709887,2135084547,1087633980,0.686188535
111192297,1817709897,2135084556,1087633982,0.019888024
111524123,1817709905,2135084561,1087633983,0.009944971
111855956,1817709918,2135084574,1087633985,0.019889523
112187774,1817709923,2135084581,1087633986,0.009945211
112519614,1817709931,2135084587,1087633987,0.009944552
112851469,1817709939,2135084593,1087633987,0
113183309,1817709951,2135084599,1087633987,0
113515146,1817709969,2135084626,1087633989,0.019889283
113846967,1817710917,2135085682,1087634075,0.855280407
114178828,1817710924,2135085698,1087634075,0
114510649,1817710935,2135085705,1087634076,0.009945121
114842481,1817710947,2135085712,1087634077,0.009944791
115174300,1817710953,2135085720,1087634077,0
115506115,1817710958,2135085728,1087634077,0
115837950,1817711978,2135086902,1087634163,0.855244323
116169769,1817711997,2135086926,1087634163,0
116501584,1817712013,2135086941,1087634169,0.059671805
116833390,1817712021,2135086954,1087634174,0.049727853
117165267,1817712021,2135086954,1087634174,0
117497101,1817712021,2135086954,1087634174,0
117828937,1817712021,2135086954,1087634174,0
118160784,1817712021,2135086954,1087634174,0
118492613,1817712021,2135086954,1087634174,0
118824437,1817712021,2135086954,1087634174,0
119156259,1817712021,2135086954,1087634174,0
119488075,1817712021,2135086954,1087634174,0
119819898,1817712021,2135086954,1087634174,0
120151715,1817712021,2135086954,1087634174,0
120483541,1817712021,2135086954,1087634174,0
120815384,1817712021,2135086954,1087634174,0
121147212,1817712021,2135086954,1087634174,0
121479037,1817712021,2135086954,1087634174,0
121810874,1817712021,2135086954,1087634174,0
122142688,1817712021,2135086954,1087634174,0
122474551,1817712021,2135086954,1087634174,0
122806404,1817712021,2135086954,1087634174,0
123138241,1817712021,2135086954,1087634174,0
123470092,1817712021,2135086954,1087634174,0
123801962,1817712021,2135086954,1087634174,0
124133806,1817712021,2135086954,1087634174,0
124465623,1817712021,2135086954,1087634174,0
124797465,1817712021,2135086954,1087634174,0
125129291,1817712021,2135086954,1087634174,0
125461124,1817712021,2135086954,1087634174,0
125792947,1817712021,2135086954,1087634174,0
126124787,1817712021,2135086954,1087634174,0
126456659,1817712021,2135086954,1087634174,0
126788501,1817712021,2135086954,1087634174,0
127120350,1817712021,2135086954,1087634174,0
127452165,1817712021,2135086954,1087634174,0
127784007,1817712021,2135086954,1087634174,0
128115864,1817712021,2135086954,1087634174,0
128447725,1817712021,2135086954,1087634174,0
128779551,1817712021,2135086954,1087634174,0
129111393,1817712021,2135086954,1087634174,0
129443219,1817712021,2135086954,1087634174,0
129775039,1817712021,2135086954,1087634174,0
130106865,1817712021,2135086954,1087634174,0
130438682,1817712021,2135086954,1087634174,0
130770500,1817712021,2135086954,1087634174,0
131102335,1817712021,2135086954,1087634174,0
131434156,1817712021,2135086954,1087634174,0
131765980,1817712021,2135086954,1087634174,0
132097831,1817712021,2135086954,1087634174,0
132429651,1817712021,2135086954,1087634174,0
132761482,1817712021,2135086954,1087634174,0
133093318,1817712021,2135086954,1087634174,0
133425152,1817712021,2135086954,1087634174,0
133756987,1817712021,2135086954,1087634174,0
134088811,1817712021,2135086954,1087634174,0
134420650,1817712021,2135086954,1087634174,0
134752477,1817712021,2135086954,1087634174,0
135084304,1817712021,2135086954,1087634174,0
135416140,1817712021,2135086954,1087634174,0
135747991,1817712021,2135086954,1087634174,0
136079811,1817712021,2135086954,1087634174,0
136411658,1817712021,2135086954,1087634174,0
136743509,1817712021,2135086954,1087634174,0
137075353,1817712021,2135086954,1087634174,0
137407214,1817712021,2135086954,1087634174,0
137739093,1817712021,2135086954,1087634174,0
138070942,1817712021,2135086954,1087634174,0
138402805,1817712021,2135086954,1087634174,0
138734666,1817712021,2135086954,1087634174,0
139066514,1817712021,2135086954,1087634174,0
139398353,1817712021,2135086954,1087634174,0
139730194,1817712021,2135086954,1087634174,0
140062019,1817712021,2135086954,1087634174,0
140393861,1817712021,2135086954,1087634174,0
140725685,1817712021,2135086954,1087634174,0
141057522,1817712021,2135086954,1087634174,0
141389384,1817712021,2135086954,1087634174,0
141721229,1817712021,2135086954,1087634174,0
142053074,1817712021,2135086954,1087634174,0
142384936,1817712021,2135086954,1087634174,0
142716791,1817712021,2135086954,1087634174,0
143048648,1817712021,2135086954,1087634174,0
143380513,1817712021,2135086954,1087634174,0
143712360,1817712021,2135086954,1087634174,0
144044204,1817712021,2135086954,1087634174,0
144376068,1817712021,2135086954,1087634174,0
144707907,1817712021,2135086954,1087634174,0
145039726,1817712021,2135086954,1087634174,0
145371563,1817712021,2135086954,1087634174,0
145703395,1817712021,2135086954,1087634174,0
146035223,1817712021,2135086954,1087634174,0
146367038,1817712021,2135086954,1087634174,0
146698866,1817712021,2135086954,1087634174,0
147030718,1817712021,2135086954,1087634174,0
147362577,1817712021,2135086954,1087634174,0
147694417,1817712021,2135086954,1087634174,0
148026278,1817712021,2135086954,1087634174,0
148358123,1817712021,2135086954,1087634174,0
148689970,1817712021,2135086954,1087634174,0
149021838,1817712021,2135086954,1087634174,0
149353687,1817712021,2135086954,1087634174,0
149685568,1817712021,2135086954,1087634174,0
150017402,1817712021,2135086954,1087634174,0
150349254,1817712021,2135086954,1087634174,0
150681115,1817712021,2135086954,1087634174,0
151012946,1817712021,2135086954,1087634174,0
151344759,1817712021,2135086954,1087634174,0
151676597,1817712021,2135086954,1087634174,0
152008425,1817712021,2135086954,1087634174,0
152340264,1817712021,2135086954,1087634174,0
152672114,1817712021,2135086954,1087634174,0
153003964,1817712021,2135086954,1087634174,0
153335788,1817712021,2135086954,1087634174,0
153667628,1817712021,2135086954,1087634174,0
153999450,1817712021,2135086954,1087634174,0
154331280,1817712021,2135086954,1087634174,0
154663115,1817712021,2135086954,1087634174,0
154994942,1817712021,2135086954,1087634174,0
155326769,1817712021,2135086954,1087634174,0
155658624,1817712021,2135086954,1087634174,0
155990479,1817712021,2135086954,1087634174,0
156322336,1817712021,2135086954,1087634174,0
156654182,1817712021,2135086954,1087634174,0
156986022,1817712021,2135086954,1087634174,0
157317865,1817712021,2135086954,1087634174,0
157649689,1817712021,2135086954,1087634174,0
157981498,1817712021,2135086954,1087634174,0
158313323,1817712021,2135086954,1087634174,0
158645152,1817712021,2135086954,1087634174,0
158976977,1817712021,2135086954,1087634174,0
159308808,1817712021,2135086954,1087634174,0
159640652,1817712021,2135086954,1087634174,0
159970901,1817712021,2135086954,1087634174,0
160302734,1817712021,2135086954,1087634174,0
160634559,1817712021,2135086954,1087634174,0
160966359,1817712021,2135086954,1087634174,0
161298176,1817712021,2135086954,1087634174,0
161629991,1817712021,2135086954,1087634174,0
161961848,1817712021,2135086954,1087634174,0
162293683,1817712021,2135086954,1087634174,0
162625514,1817712021,2135086954,1087634174,0
162957344,1817712021,2135086954,1087634174,0
163289176,1817712021,2135086954,1087634174,0
163621004,1817712021,2135086954,1087634174,0
163952822,1817712021,2135086954,1087634174,0
164284650,1817712021,2135086954,1087634174,0
164616475,1817712021,2135086954,1087634174,0
164948310,1817712021,2135086954,1087634174,0
165280124,1817712021,2135086954,1087634174,0
165611939,1817712021,2135086954,1087634174,0
165943781,1817712021,2135086954,1087634174,0
166275627,1817712021,2135086954,1087634174,0
166607439,1817712021,2135086954,1087634174,0
166939285,1817712021,2135086954,1087634174,0
167271113,1817712021,2135086954,1087634174,0
167602948,1817712021,2135086954,1087634174,0
167934771,1817712021,2135086954,1087634174,0
168266599,1817712021,2135086954,1087634174,0
168598436,1817712021,2135086954,1087634174,0
168930289,1817712021,2135086954,1087634174,0
169262151,1817712021,2135086954,1087634174,0
169593987,1817712021,2135086954,1087634174,0
169925834,1817712021,2135086954,1087634174,0
170257675,1817712021,2135086954,1087634174,0
170589509,1817712021,2135086954,1087634174,0
170921329,1817712021,2135086954,1087634174,0
171253161,1817712021,2135086954,1087634174,0
171585004,1817712021,2135086954,1087634174,0
171916825,1817712021,2135086954,1087634174,0
172248664,1817712021,2135086954,1087634174,0
172580484,1817712021,2135086954,1087634174,0
172912311,1817712021,2135086954,1087634174,0
173244143,1817712021,2135086954,1087634174,0
173575957,1817712021,2135086954,1087634174,0
173907779,1817712021,2135086954,1087634174,0
174239595,1817712021,2135086954,1087634174,0
174571439,1817712021,2135086954,1087634174,0
174903272,1817712021,2135086954,1087634174,0
175235109,1817712021,2135086954,1087634174,0
175566938,1817712021,2135086954,1087634174,0
175898758,1817712021,2135086954,1087634174,0
176230595,1817712021,2135086954,1087634174,0
176562453,1817712021,2135086954,1087634174,0
176894302,1817712021,2135086954,1087634174,0
177226144,1817712021,2135086954,1087634174,0
177557977,1817712021,2135086954,1087634174,0
177889819,1817712021,2135086954,1087634174,0
178221665,1817712021,2135086954,1087634174,0
178553512,1817712021,2135086954,1087634174,0
178885345,1817712021,2135086954,1087634174,0
179217190,1817712021,2135086954,1087634174,0
179549048,1817712021,2135086954,1087634174,0
179880895,1817712021,2135086954,1087634174,0
180212753,1817712021,2135086954,1087634174,0
180544601,1817712021,2135086954,1087634174,0
180876457,1817712021,2135086954,1087634174,0
181208304,1817712021,2135086954,1087634174,0
181540176,1817712021,2135086954,1087634174,0
181872024,1817712021,2135086954,1087634174,0
182203891,1817712021,2135086954,1087634174,0
182535735,1817712021,2135086954,1087634174,0
182867567,1817712021,2135086954,1087634174,0
183199391,1817712021,2135086954,1087634174,0
183531213,1817712021,2135086954,1087634174,0
183863046,1817712021,2135086954,1087634174,0
184194863,1817712021,2135086954,1087634174,0
184526689,1817712021,2135086954,1087634174,0
184858528,1817712021,2135086954,1087634174,0
185190338,1817712021,2135086954,1087634174,0
185522157,1817712021,2135086954,1087634174,0
185853970,1817712021,2135086954,1087634174,0
186185798,1817712021,2135086954,1087634174,0
186517624,1817712021,2135086954,1087634174,0
186849453,1817712021,2135086954,1087634174,0
187181271,1817712021,2135086954,1087634174,0
187513135,1817712021,2135086954,1087634174,0
187844982,1817712021,2135086954,1087634174,0
188176833,1817712021,2135086954,1087634174,0
188508669,1817712021,2135086954,1087634174,0
188840500,1817712021,2135086954,1087634174,0
189172338,1817712021,2135086954,1087634174,0
189504171,1817712021,2135086954,1087634174,0
189835993,1817712021,2135086954,1087634174,0
190167823,1817712021,2135086954,1087634174,0
190499663,1817712021,2135086954,1087634174,0
190831502,1817712021,2135086954,1087634174,0
191163349,1817712021,2135086954,1087634174,0
191495191,1817712021,2135086954,1087634174,0
191827040,1817712021,2135086954,1087634174,0
192158882,1817712021,2135086954,1087634174,0
192490718,1817712021,2135086954,1087634174,0
192822526,1817712021,2135086954,1087634174,0
193154423,1817712021,2135086954,1087634174,0
193486273,1817712021,2135086954,1087634174,0
193818084,1817712021,2135086954,1087634174,0
194149913,1817712021,2135086954,1087634174,0
194481738,1817712021,2135086954,1087634174,0
194813593,1817712021,2135086954,1087634174,0
195145431,1817712021,2135086954,1087634174,0
195477237,1817712021,2135086954,1087634174,0
195809063,1817712021,2135086954,1087634174,0
196140901,1817712021,2135086954,1087634174,0
196472746,1817712021,2135086954,1087634174,0
196804583,1817712021,2135086954,1087634174,0
197136391,1817712021,2135086954,1087634174,0
197468235,1817712021,2135086954,1087634174,0
197800065,1817712021,2135086954,1087634174,0
198131904,1817712021,2135086954,1087634174,0
198463743,1817712021,2135086954,1087634174,0
198795539,1817712021,2135086954,1087634174,0
199127391,1817712021,2135086954,1087634174,0
199459205,1817712021,2135086954,1087634174,0
199791019,1817712021,2135086954,1087634174,0
200122845,1817712021,2135086954,1087634174,0
200454674,1817712021,2135086954,1087634174,0
200786490,1817712021,2135086954,1087634174,0
201118313,1817712021,2135086954,1087634174,0
201450134,1817712021,2135086954,1087634174,0
201781998,1817712021,2135086954,1087634174,0
202113841,1817712021,2135086954,1087634174,0
202445663,1817712021,2135086954,1087634174,0
202777504,1817712021,2135086954,1087634174,0
203109330,1817712021,2135086954,1087634174,0
203441192,1817712021,2135086954,1087634174,0
203773030,1817712021,2135086954,1087634174,0
204104850,1817712021,2135086954,1087634174,0
204436680,1817712021,2135086954,1087634174,0
204768508,1817712021,2135086954,1087634174,0
205100325,1817712021,2135086954,1087634174,0
205432159,1817712021,2135086954,1087634174,0
205763964,1817712021,2135086954,1087634174,0
206095798,1817712021,2135086954,1087634174,0
206427619,1817712021,2135086954,1087634174,0
206759439,1817712021,2135086954,1087634174,0
207091254,1817712021,2135086954,1087634174,0
207423080,1817712021,2135086954,1087634174,0
207754904,1817712021,2135086954,1087634174,0
208086734,1817712021,2135086954,1087634174,0
208418565,1817712021,2135086954,1087634174,0
208750382,1817712021,2135086954,1087634174,0
209082203,1817712021,2135086954,1087634174,0
209414027,1817712021,2135086954,1087634174,0
209745857,1817712021,2135086954,1087634174,0
210077684,1817712021,2135086954,1087634174,0
210409533,1817712021,2135086954,1087634174,0
