0,-6.668E+13,-3.0783E+13
-0.02,-2.63908E+14,-1.32563E+14
-0.04,-2.41442E+14,-1.26773E+14
-0.06,-2.20846E+14,-1.19426E+14
-0.08,-2.03216E+14,-1.12679E+14
-0.1,-1.89797E+14,-1.12594E+14
-0.12,-1.82416E+14,-1.15416E+14
-0.14,-1.6646E+14,-1.1175E+14
-0.16,-1.56352E+14,-1.23876E+14
-0.18,-1.42397E+14,-1.29645E+14
-0.2,-1.4818E+14,-1.21236E+14
-0.22,-1.43164E+14,-1.45571E+14
-0.24,-1.31147E+14,-1.81257E+14
-0.26,-1.42348E+14,-2.07145E+14
-0.28,-1.45339E+14,-2.99081E+14
-0.3,-1.58152E+14,-2.71684E+14
-0.32,-1.46956E+14,-4.06175E+14
-0.34,-1.70179E+14,-4.6364E+14
-0.36,-1.93708E+14,-3.24042E+14
-0.38,-2.11046E+14,-9.12772E+14
-0.4,-2.27835E+14,-7.17271E+14
-0.42,-2.78294E+14,-5.37005E+14
-0.44,-2.63833E+14,-9.96395E+14
-0.46,-3.99645E+14,7.06758E+14
-0.48,-3.5834E+14,-8.62193E+14
-0.5,-8.19933E+14,-3.09209E+15
-0.52,-4.43471E+14,-1.06128E+15
-0.54,-1.7761E+15,-2.84631E+15
-0.56,-4.34254E+14,-1.54958E+15
-0.58,-1.33645E+15,-7.70213E+14
-0.6,-7.11516E+14,-1.32775E+15
-0.62,-9.41233E+14,-1.45174E+15
-0.64,-1.20156E+15,9.88466E+14
-0.66,-9.09007E+14,-8.7504E+14
-0.68,-1.1738E+15,-3.70334E+15
-0.7,-6.29148E+14,-8.30645E+15
-0.72,6.07446E+15,-2.27602E+15
-0.74,-1.0251E+15,-4.49935E+16
-0.76,-1.64518E+15,-1.12228E+15
-0.78,-1.48416E+15,3.7957E+15
-0.8,-2.24441E+15,-8.46427E+14
-0.82,-1.61714E+15,1.82613E+15
-0.84,4.57561E+15,-7.01723E+14
-0.86,-1.01495E+15,4.74753E+14
-0.88,-6.35711E+14,-7.13717E+14
-0.9,-2.60892E+15,-5.53776E+14
-0.92,-1.49565E+15,1.09022E+15
-0.94,-2.79882E+15,1.31157E+15
-0.96,3.38336E+15,-9.065E+14
-0.98,-1.67134E+15,1.47018E+15
-1,-1.2122E+15,-2.38885E+15
-1.02,1.5398E+15,-9.29989E+14
-1.04,-3.22376E+15,1.69582E+15
-1.06,-7.52693E+14,-2.80601E+15
-1.08,-4.46739E+15,-8.86109E+15
-1.1,-9.86616E+14,3.14035E+15
-1.12,1.36625E+15,-7.6228E+14
-1.14,-1.48183E+15,-9.21575E+15
-1.16,7.29434E+14,2.08681E+15
-1.18,-5.61857E+14,-1.82503E+15
-1.2,-1.19329E+15,2.78288E+15
-1.22,2.25355E+16,-2.83435E+16
-1.24,2.72894E+15,-1.59443E+15
-1.26,-5.44672E+14,8.5322E+15
-1.28,2.48488E+15,-1.19035E+15
-1.3,-1.22587E+15,1.39998E+15
-1.32,3.0223E+15,-1.94502E+15
-1.34,2.11251E+15,2.88949E+15
-1.36,3.20699E+16,-7.5877E+14
-1.38,-2.38013E+15,1.24099E+15
-1.4,1.16292E+15,-1.02319E+16
-1.42,-7.96987E+14,-7.9018E+14
-1.44,3.14415E+16,3.53278E+14
-1.46,-7.13114E+16,-6.06738E+14
-1.48,-9.70946E+14,-5.92563E+15
-1.5,6.72419E+14,-2.74726E+15
-1.52,-1.12191E+15,1.23531E+15
-1.54,-9.07668E+16,3.35916E+15
-1.56,-8.80722E+14,-7.19797E+14
-1.58,-2.43604E+15,1.24227E+15
-1.6,1.56419E+15,2.14861E+16
-1.62,-1.92193E+15,-1.60114E+15
-1.64,2.46711E+15,-1.07338E+15
-1.66,2.21196E+17,7.61193E+14
-1.68,-1.5615E+15,-3.09895E+15
-1.7,-3.20577E+15,-3.44509E+15
-1.72,2.68557E+17,-1.45303E+15
-1.74,-1.78377E+15,8.63789E+14
-1.76,-3.68483E+15,-6.75592E+14
-1.78,3.07911E+16,3.12952E+15
-1.8,-2.13478E+15,1.39486E+15
-1.82,1.41847E+15,-7.78397E+14
-1.84,-1.3249E+15,-1.09057E+15
-1.86,1.58857E+15,-1.18105E+16
-1.88,-1.03797E+15,1.08703E+15
-1.9,-1.90028E+15,3.57688E+16
-1.92,1.26229E+15,1.6526E+15
-1.94,-1.15342E+15,-2.11875E+15
-1.96,-5.31097E+14,-5.34682E+14
