0,2.66173E-08
-0.02,2.6605E-08
-0.04,2.65792E-08
-0.06,2.63763E-08
-0.08,2.62354E-08
-0.1,2.60867E-08
-0.12,2.59702E-08
-0.14,2.58699E-08
-0.16,2.57493E-08
-0.18,2.56482E-08
-0.2,2.55411E-08
-0.22,2.54418E-08
-0.24,2.53522E-08
-0.26,2.52717E-08
-0.28,2.51932E-08
-0.3,2.51102E-08
-0.32,2.50274E-08
-0.34,2.49636E-08
-0.36,2.49024E-08
-0.38,2.48601E-08
-0.4,2.47597E-08
-0.42,2.47206E-08
-0.44,2.46559E-08
-0.46,2.45913E-08
-0.48,2.45271E-08
-0.5,2.44777E-08
-0.52,2.4413E-08
-0.54,2.4413E-08
-0.56,2.43606E-08
-0.58,2.43001E-08
-0.6,2.42552E-08
-0.62,2.41954E-08
-0.64,2.41383E-08
-0.66,2.40776E-08
-0.68,2.40443E-08
-0.7,2.39745E-08
-0.72,2.39301E-08
-0.74,2.39005E-08
-0.76,2.38555E-08
-0.78,2.38555E-08
-0.8,2.38081E-08
-0.82,2.37532E-08
-0.84,2.3703E-08
-0.86,2.36782E-08
-0.88,2.364E-08
-0.9,2.35923E-08
-0.92,2.3561E-08
-0.94,2.35362E-08
-0.96,2.35047E-08
-0.98,2.34715E-08
-1,2.34715E-08
-1.02,2.34293E-08
-1.04,2.3386E-08
-1.06,2.33461E-08
-1.08,2.33136E-08
-1.1,2.32743E-08
-1.12,2.32392E-08
-1.14,2.3211E-08
-1.16,2.31779E-08
-1.18,2.31475E-08
-1.2,2.31162E-08
-1.22,2.31162E-08
-1.24,2.30818E-08
-1.26,2.3053E-08
-1.28,2.30171E-08
-1.3,2.29934E-08
-1.32,2.29576E-08
-1.34,2.2933E-08
-1.36,2.29028E-08
-1.38,2.28814E-08
-1.4,2.28518E-08
-1.42,2.2842E-08
-1.44,2.28066E-08
-1.46,2.27778E-08
-1.48,2.27574E-08
-1.5,2.273E-08
-1.52,2.27247E-08
-1.54,2.27003E-08
-1.56,2.26687E-08
-1.58,2.26508E-08
-1.6,2.26508E-08
-1.62,2.26281E-08
-1.64,2.25817E-08
-1.66,2.25756E-08
-1.68,2.25509E-08
-1.7,2.25371E-08
-1.72,2.24991E-08
-1.74,2.24895E-08
-1.76,2.24571E-08
-1.78,2.24375E-08
-1.8,2.24197E-08
-1.82,2.23916E-08
-1.84,2.23639E-08
-1.86,2.23612E-08
-1.88,2.23323E-08
-1.9,2.23164E-08
-1.92,2.22927E-08
-1.94,2.22777E-08
-1.96,2.22442E-08
-1.98,2.22351E-08
-2,2.22042E-08
