0.0000E+00,1.02615E+15,1.18983E+15
-2.0000E-02,1.14321E+15,1.29707E+15
-4.0000E-02,2.55076E-81,1.41449E+15
-6.0000E-02,1.36876E+15,1.51692E+15
-8.0000E-02,1.49331E+15,1.64857E+15
-1.0000E-01,1.61805E+15,1.75721E+15
-1.2000E-01,1.74819E+15,1.88595E+15
-1.4000E-01,1.87561E+15,1.99904E+15
-1.6000E-01,2.02012E+15,2.12929E+15
-1.8000E-01,2.14555E+15,2.24913E+15
-2.0000E-01,2.27319E+15,2.39876E+15
-2.2000E-01,2.41397E+15,2.50748E+15
-2.4000E-01,2.52634E+15,2.62008E+15
-2.6000E-01,2.65212E+15,2.72522E+15
-2.8000E-01,2.78664E+15,2.85315E+15
-3.0000E-01,2.89732E+15,2.93501E+15
-3.2000E-01,3.0499E+15,3.06483E+15
-3.4000E-01,3.1537E+15,3.13797E+15
-3.6000E-01,3.28079E+15,3.27119E+15
-3.8000E-01,3.37155E+15,3.34465E+15
-4.0000E-01,3.55257E+15,3.47065E+15
-4.2000E-01,3.66251E+15,3.54521E+15
-4.4000E-01,3.84485E+15,3.69646E+15
-4.6000E-01,3.96265E+15,3.79651E+15
-4.8000E-01,4.14187E+15,3.8885E+15
-5.0000E-01,4.22301E+15,4.01321E+15
-5.2000E-01,4.40276E+15,4.1259E+15
-5.4000E-01,4.55997E+15,4.2426E+15
-5.6000E-01,4.68899E+15,4.39163E+15
-5.8000E-01,4.84195E+15,4.50706E+15
-6.0000E-01,5.01131E+15,4.60728E+15
-6.2000E-01,5.13923E+15,4.77415E+15
-6.4000E-01,5.37162E+15,4.86304E+15
-6.6000E-01,5.47057E+15,5.0306E+15
-6.8000E-01,5.61577E+15,5.14026E+15
-7.0000E-01,5.79173E+15,5.26549E+15
-7.2000E-01,5.94922E+15,5.38863E+15
-7.4000E-01,6.05401E+15,5.52883E+15
-7.6000E-01,6.23806E+15,5.64684E+15
-7.8000E-01,6.43152E+15,5.78713E+15
-8.0000E-01,6.48562E+15,5.86511E+15
-8.2000E-01,6.60329E+15,6.05346E+15
-8.4000E-01,6.70942E+15,6.0837E+15
-8.6000E-01,6.894E+15,6.29707E+15
-8.8000E-01,6.89803E+15,6.2684E+15
-9.0000E-01,7.07849E+15,6.54589E+15
-9.2000E-01,7.2425E+15,6.45171E+15
-9.4000E-01,7.29944E+15,6.64804E+15
-9.6000E-01,7.37499E+15,6.73067E+15
-9.8000E-01,7.51115E+15,6.90244E+15
-1.0000E+00,7.58517E+15,6.8806E+15
-1.0200E+00,7.77877E+15,7.07255E+15
-1.0400E+00,7.74109E+15,7.0654E+15
-1.0600E+00,7.95055E+15,7.18104E+15
-1.0800E+00,7.90321E+15,7.25015E+15
-1.1000E+00,8.08203E+15,7.30716E+15
-1.1200E+00,2.55076E-81,7.37031E+15
-1.1400E+00,8.28278E+15,7.51874E+15
-1.1600E+00,8.23992E+15,7.51098E+15
-1.1800E+00,8.42318E+15,7.6607E+15
-1.2000E+00,8.43231E+15,7.67206E+15
-1.2200E+00,2.55076E-81,7.83282E+15
-1.2400E+00,8.6774E+15,7.70447E+15
-1.2600E+00,8.68818E+15,7.94305E+15
-1.2800E+00,8.72071E+15,7.90451E+15
-1.3000E+00,8.85789E+15,8.0488E+15
-1.3200E+00,2.55076E-81,8.08643E+15
-1.3400E+00,8.99226E+15,8.17326E+15
-1.3600E+00,9.04835E+15,8.15781E+15
-1.3800E+00,9.23021E+15,8.24917E+15
-1.4000E+00,9.22445E+15,8.38696E+15
-1.4200E+00,2.55076E-81,8.42902E+15
-1.4400E+00,9.39553E+15,8.57069E+15
-1.4600E+00,9.4249E+15,8.62123E+15
-1.4800E+00,9.52476E+15,8.62688E+15
-1.5000E+00,9.42534E+15,8.6044E+15
-1.5200E+00,2.55076E-81,2.55076E-81
-1.5400E+00,9.64625E+15,8.88888E+15
-1.5600E+00,9.78076E+15,8.88664E+15
-1.5800E+00,9.85887E+15,8.98074E+15
-1.6000E+00,1.00369E+16,9.0246E+15
-1.6200E+00,9.93539E+15,2.55076E-81
-1.6400E+00,1.00825E+16,9.1521E+15
-1.6600E+00,9.97511E+15,9.18489E+15
-1.6800E+00,1.01413E+16,9.30714E+15
-1.7000E+00,1.01879E+16,9.2082E+15
-1.7200E+00,2.55076E-81,2.55076E-81
-1.7400E+00,1.04033E+16,9.40084E+15
-1.7600E+00,1.03691E+16,9.50497E+15
-1.7800E+00,1.04433E+16,9.47361E+15
-1.8000E+00,1.04463E+16,9.69612E+15
-1.8200E+00,2.55076E-81,9.57018E+15
-1.8400E+00,1.09151E+16,9.70074E+15
-1.8600E+00,1.07754E+16,9.63744E+15
-1.8800E+00,1.08909E+16,9.80441E+15
-1.9000E+00,1.08285E+16,9.82389E+15
-1.9200E+00,2.55076E-81,2.55076E-81
-1.9400E+00,1.08607E+16,9.86314E+15
-1.9600E+00,1.11476E+16,9.93419E+15
-9.6000E-01,1.10346E+16,9.96602E+15
