-1,0.141204215
-0.99,0.139314368
-0.98,0.137353065
-0.97,0.135542337
-0.96,0.133646935
-0.949999,0.131854023
-0.94,0.130063218
-0.930001,0.128275479
-0.920001,0.126287739
-0.910001,0.124457471
-0.9,0.122488506
-0.890002,0.120620498
-0.88,0.118800192
-0.87,0.117050575
-0.86,0.115214176
-0.85,0.11332567
-0.84,0.11147069
-0.83,0.109651724
-0.82,0.107869732
-0.81,0.106109195
-0.800001,0.104336207
-0.79,0.102617241
-0.78,0.100890805
-0.770001,0.099166858
-0.76,0.097497126
-0.75,0.095865517
-0.740001,0.09416705
-0.73,0.092538314
-0.72,0.090673563
-0.71,0.089022989
-0.700001,0.087288506
-0.690001,0.085825287
-0.68,0.084312835
-0.670001,0.082773946
-0.660001,0.081182375
-0.650001,0.079560345
-0.64,0.077892146
-0.63,0.076477011
-0.620001,0.074887739
-0.61,0.073268391
-0.600001,0.071766092
-0.59,0.070229693
-0.58,0.06876341
-0.570001,0.067203065
-0.560001,0.065746169
-0.550001,0.064260728
-0.540001,0.062768966
-0.53,0.061273563
-0.52,0.059900958
-0.51,0.058596935
-0.5,0.057198084
-0.49,0.055722414
-0.48,0.054325479
-0.470001,0.052983142
-0.46,0.051611303
-0.45,0.050290421
-0.44,0.048918008
-0.430001,0.047588697
-0.42,0.046249234
-0.410001,0.045010153
-0.400001,0.043749808
-0.39,0.042489464
-0.38,0.04117567
-0.37,0.039906705
-0.36,0.038685632
-0.35,0.037477395
-0.34,0.036226628
-0.33,0.0350341
-0.32,0.03382682
-0.31,0.032611686
-0.3,0.031422605
-0.29,0.03026341
-0.280001,0.029101724
-0.27,0.027954981
-0.26,0.026821073
-0.25,0.025663793
-0.240001,0.024565709
-0.23,0.023446552
-0.22,0.0223341
-0.2099997,0.021272414
-0.2000002,0.020195977
-0.1900003,0.01909272
-0.1800004,0.018029119
-0.1699999,0.016976552
-0.16,0.015948793
-0.1500001,0.0149159
-0.14,0.013884847
-0.13,0.012857356
-0.1200001,0.011840307
-0.1100001,0.010837146
-0.1,0.009829004
-0.0900001,0.008837759
-0.0800001,0.007855498
-0.0700001,0.006861245
-0.06,0.005889483
-0.0500001,0.004909176
-0.04,0.003932854
-0.0299995,0.002953831
-0.0199998,0.001979253
-0.010015,0.00099908
0.0000004,9.67433E-06
0.0100116,-0.000982017
0.02,-0.001983257
0.03,-0.002991686
0.04,-0.00401523
0.05,-0.005048103
0.0599999,-0.006103793
0.0700001,-0.00716864
0.08,-0.008242222
0.09,-0.00935864
0.0999998,-0.010458142
0.1100001,-0.011602452
0.1199999,-0.012788697
0.1299999,-0.013989387
0.14,-0.015191111
0.15,-0.016430153
0.1600001,-0.017711839
0.17,-0.019027586
0.18,-0.020359387
0.1899999,-0.021768008
0.1999998,-0.02322682
0.2099999,-0.024672222
0.22,-0.026231801
0.23,-0.027786015
0.24,-0.02940249
0.25,-0.031061686
0.26,-0.032733142
0.27,-0.034553257
0.28,-0.036383333
0.29,-0.038317816
0.3,-0.040346552
0.31,-0.042497893
0.319999,-0.044690996
0.33,-0.046969157
0.34,-0.049424521
0.35,-0.052030843
0.36,-0.054719732
0.37,-0.057670115
0.379999,-0.060777203
0.39,-0.064216667
0.4,-0.067898276
0.41,-0.071955364
0.42,-0.0764159
0.43,-0.081412261
0.44,-0.087144444
0.45,-0.093454215
0.46,-0.10089023
0.47,-0.109451533
0.48,-0.119530651
0.490001,-0.131401533
0.500001,-0.14554023
0.510001,-0.162653257
0.520002,-0.183389464
0.53,-0.208777778
0.54,-0.240381226
0.55,-0.279687739
0.56,-0.329005747
0.57,-0.391409962
0.58,-0.470478927
0.59,-0.571603448
0.6,-0.70097318
0.61,-0.865312261
0.62,-1.080172414
0.630001,-1.357873563
0.64,-1.71664751
0.650001,-2.176302682
0.660001,-2.77454023
0.670002,-3.542777778
0.680002,-4.524444444
0.690003,-5.771072797
0.700004,-7.338754789
0.710004,-9.289578544
0.720005,-11.68490421
0.730006,-14.58568966
0.74001,-18.04766284
0.75,-22.09808429
0.76,-26.79214559
0.77,-32.09482759
0.78,-38.09022989
0.79,-44.72164751
0.8,-51.96685824
0.81,-59.80785441
0.82,-68.20766284
0.83,-77.13639847
0.84,-86.5532567
0.849186,-95.59942529
0.849519,-95.78544061
0.849638,-95.78544061
0.849739,-95.78544061
0.849825,-95.78544061
0.849903,-95.78544061
0.849973,-95.78544061
0.850035,-95.78544061
0.85012,-95.78544061
0.850169,-95.78544061
0.850213,-95.78544061
0.850253,-95.78544061
0.850295,-95.78524904
0.850334,-95.78544061
0.850368,-95.78544061
0.850398,-95.78524904
